BOROUGH,LATITUDE,LONGITUDE,Filing Date,Issuance Date,Expiration Date,Permit Status,Job Type,Residential,Non-Profit,Owner's Business Name,Site Fill,Street Name
QUEENS,40.692527,-73.858838,2019-01-28,2019-02-01,2019-03-29,ISSUED,A2,,N,,NOT APPLICABLE,JAMAICA AVE
QUEENS,40.692527,-73.858838,2019-01-28,2019-02-01,2019-10-13,ISSUED,A2,,N,,NOT APPLICABLE,JAMAICA AVE
MANHATTAN,40.72513,-74.003153,2019-01-28,2019-01-28,2019-07-24,ISSUED,A2,,N,"LF EAST 21 PROPERTY CO., LLC",NOT APPLICABLE,SPRING STREET
MANHATTAN,40.72754,-74.007295,2019-01-28,2019-01-28,2019-07-01,ISSUED,A2,,N,HINES,NOT APPLICABLE,HUDSON STREET
MANHATTAN,40.72754,-74.007295,2019-01-28,2019-01-28,2019-07-01,ISSUED,A2,,N,HINES,,HUDSON STREET
MANHATTAN,40.754035,-73.972056,2018-10-16,2018-10-16,2018-10-20,ISSUED,A2,,N,MEPT 757 THIRD AVENUE LLC,,THIRD AVENUE
BROOKLYN,40.643262,-74.001467,2019-01-28,2019-01-28,2019-04-01,ISSUED,NB,YES,N,ZHONG GENG GROUP LLC,OFF-SITE,8 AVENUE
MANHATTAN,40.709235,-74.006741,2018-10-16,2018-10-16,2019-06-30,ISSUED,A2,YES,N,LIGHTSTONE ACQUISITIONS X LLC,NOT APPLICABLE,WILLIAM STREET
MANHATTAN,40.766084,-73.985379,2019-01-28,2019-01-28,2019-12-10,ISSUED,A2,YES,N,,NOT APPLICABLE,WEST 55TH STREET
QUEENS,40.776875,-73.918046,2019-01-28,2019-01-28,2019-06-12,ISSUED,A1,YES,N,,NOT APPLICABLE,24TH STREET
MANHATTAN,40.775878,-73.976217,2019-01-28,2019-01-28,2019-08-23,ISSUED,A2,YES,N,,NOT APPLICABLE,CENTRAL PARK WEST
BROOKLYN,40.674609,-73.873274,2019-01-28,2019-01-28,2019-08-03,ISSUED,A2,YES,N,PLATINIUM MAILHOUSE INC.,NOT APPLICABLE,CHESTNUT STREET
QUEENS,40.690849,-73.74138,2019-01-28,2019-05-21,2019-10-25,ISSUED,A2,YES,N,,NOT APPLICABLE,221 STREET
MANHATTAN,40.799781,-73.971477,2019-01-28,2019-01-29,2019-05-31,ISSUED,A2,YES,N,300 OWNERS CORP,NOT APPLICABLE,RIVERSIDE DRIVE
MANHATTAN,40.725583,-74.004737,2019-01-28,2019-01-28,2019-06-03,ISSUED,A2,,N,"SOHO AOA OWNER LLC, OSS 2016 LLC",,SPRING STREET
QUEENS,40.698766,-73.814837,2019-01-28,2019-01-28,2019-05-13,ISSUED,A3,,N,UNIPROP CORP.,,VAN WYCK EXPRESSWAY
QUEENS,40.756524,-73.823094,2018-10-16,2018-10-16,2019-10-16,ISSUED,A2,YES,N,FAIRMONT 88 LLC,NOT APPLICABLE,FRANKLIN AVENUE
MANHATTAN,40.747044,-73.987123,2019-01-28,2019-01-28,2019-07-18,ISSUED,A2,,N,25 WEST 31ST STREET OWNERS COR,NOT APPLICABLE,W 31 ST
QUEENS,40.656839,-73.750591,2019-01-28,2019-01-28,2019-10-01,ISSUED,A2,YES,N,,NOT APPLICABLE,231ST ST
MANHATTAN,40.791567,-73.964767,2018-10-16,2018-10-16,2019-10-16,ISSUED,A2,YES,N,,NOT APPLICABLE,CENTRAL PARK WEST
QUEENS,40.698003,-73.836687,2019-01-28,2019-01-28,2019-10-01,ISSUED,A2,YES,N,,NOT APPLICABLE,112TH STREET
MANHATTAN,40.71373,-73.979212,2018-10-09,2018-10-09,2019-10-09,ISSUED,A2,,N,EAST RIVER HOUSING CORP,NONE,GRAND STREET
QUEENS,40.737717,-73.734775,2019-01-05,2019-01-05,2019-02-28,ISSUED,NB,,N,ISLAMIC FOUNDATION OF NEW YORK,ON-SITE,237 STREET
MANHATTAN,40.763155,-73.981745,2018-10-09,2018-10-09,2019-09-25,ISSUED,A2,YES,N,T53 CONDOMINUM LLC,NOT APPLICABLE,7TH AVENUE
BROOKLYN,40.68918,-73.965045,2019-01-28,2019-01-28,2019-04-17,ISSUED,A1,YES,N,,NOT APPLICABLE,ST JAMES PLACE
BROOKLYN,40.658295,-73.920109,2019-01-28,2019-01-28,2019-04-01,ISSUED,A2,,N,NYC SCA,NOT APPLICABLE,LENOX ROAD
QUEENS,40.774882,-73.910196,2019-01-05,2019-01-05,2019-12-02,ISSUED,A1,,N,"ASTORIA ISLAMIC CENTER, CO.",ON-SITE,33 STREET
QUEENS,40.71697,-73.792284,2019-01-28,2019-01-28,2019-04-19,ISSUED,A1,YES,N,,USE UNDER 300 CU.YD,HOMELAWN STREET
BROOKLYN,40.682829,-73.958789,2018-10-16,2018-10-16,2019-06-08,ISSUED,A2,,N,BROOKLYN CHURCH,NOT APPLICABLE,CLASSON AVE
QUEENS,40.707924,-73.784204,2019-01-28,2019-01-28,2019-03-18,ISSUED,A2,YES,N,ZARA REALTY HOLDING CORP,OFF-SITE,JAMAICA AVENUE
QUEENS,40.707924,-73.784189,2019-01-28,2019-01-28,2019-03-18,ISSUED,A2,YES,N,ZARA REALTY HOLDING CORP,OFF-SITE,JAMAICA AVENUE
QUEENS,40.723029,-73.901048,2019-01-28,2019-01-29,2019-07-13,ISSUED,A2,,N,JAMES VON EIFF,NOT APPLICABLE,GRAND AVENUE
QUEENS,40.707924,-73.784182,2019-01-28,2019-01-28,2019-03-18,ISSUED,A2,YES,N,ZARA REALTY HOLDING CORP,OFF-SITE,JAMAICA AVENUE
QUEENS,40.717337,-73.771977,2019-01-28,2019-01-28,2019-10-01,ISSUED,A2,YES,N,,NOT APPLICABLE,191 STREET
QUEENS,40.753925,-73.81825,2017-06-27,2017-08-02,2018-02-19,ISSUED,A2,,N,RIVER OF LIFE CHRISTIAN CHURCH,NOT APPLICABLE,45TH AVE
BROOKLYN,40.658295,-73.920109,2019-01-28,2019-01-28,2019-03-31,ISSUED,A2,,N,NYC SCA,,LENOX ROAD
MANHATTAN,40.718546,-74.005891,2019-01-28,2019-01-28,2019-05-11,ISSUED,A2,YES,N,OOTACAMUND CORPORATION,NOT APPLICABLE,FRANKLIN STREET
MANHATTAN,40.718356,-74.002781,2018-10-16,2018-10-16,2019-08-29,ISSUED,A2,YES,N,391 BROADWAY LLC C/O MARIN MANAN,NOT APPLICABLE,BROADWAY
BROOKLYN,40.612887,-73.959772,2018-10-16,2018-10-16,2019-10-13,ISSUED,A3,,N,ALAMIN CONSTRUCTION INCH,,AVE O
STATEN ISLAND,40.569803,-74.144646,2019-01-28,2019-01-28,2019-05-12,ISSUED,A2,,Y,HERBREW FREE BURIAL ASSOCIATION,NOT APPLICABLE,CLARKE AVENUE
QUEENS,40.698019,-73.907147,2019-01-28,2019-01-30,2019-02-13,ISSUED,A2,YES,N,,NOT APPLICABLE,JEFFERSON AVENUE
QUEENS,40.753925,-73.81825,2017-08-02,2017-08-02,2018-08-02,ISSUED,A2,,N,RIVER OF LIFE CHRISTIAN CHURCH,NOT APPLICABLE,45TH AVE
BROOKLYN,40.658295,-73.920109,2019-01-28,2019-01-28,2019-04-01,ISSUED,A2,,N,NYC SCA,,LENOX ROAD
BROOKLYN,40.691359,-73.902696,2018-10-16,2018-10-16,2019-05-14,ISSUED,A2,,N,333 MOFFAT LLC,NOT APPLICABLE,MOFFAT STREET
QUEENS,40.74954,-73.943842,2019-01-28,2019-01-29,2019-12-13,ISSUED,A2,,N,NORMANDY REAL ESTATE PARTNERS,NOT APPLICABLE,23RD STREET
QUEENS,40.74954,-73.943842,2019-01-28,2019-01-29,2019-12-13,ISSUED,A2,,N,NORMANDY REAL ESTATE PARTNERS,,23RD STREET
QUEENS,40.571861,-73.855468,2019-01-28,2019-01-28,2019-10-01,ISSUED,A2,YES,N,,NOT APPLICABLE,BEACH 139 STREET
BROOKLYN,40.6972,-73.9638,2019-01-28,2019-01-28,2019-03-03,ISSUED,A2,,N,26 STEUBEN STREET LLC,NOT APPLICABLE,STEUBEN STREET
QUEENS,40.683401,-73.834332,2019-01-28,2019-01-28,2019-10-03,ISSUED,A3,,N,BIGWELL BAKERY AND HALAL RESTAUR,,LIBERTY AVENUE
QUEENS,40.559837,-73.920594,2019-01-28,2019-01-28,2019-10-01,ISSUED,A2,YES,N,,NOT APPLICABLE,POINT BREEZE AVENUE
QUEENS,40.685619,-73.833205,2019-01-28,2019-01-28,2019-10-01,ISSUED,A2,,N,,NOT APPLICABLE,103RD AVENUE
QUEENS,40.674305,-73.806372,2019-01-28,2019-01-28,2019-10-01,ISSUED,A2,YES,N,,NOT APPLICABLE,132 STREET
BROOKLYN,40.631457,-73.995482,2019-01-28,2019-01-28,2019-06-27,ISSUED,NB,,N,5501 NEW UTRECHT LLC,USE UNDER 300 CU.YD,NEW UTRECHT AVENUE
QUEENS,40.650988,-73.842672,2019-01-28,2019-01-28,2019-06-04,ISSUED,A2,YES,N,,NOT APPLICABLE,88TH STREET
QUEENS,40.582946,-73.82633,2019-01-28,2019-01-30,2019-04-01,ISSUED,A2,,N,ROCK BEACH REALTY GROUP LLC,NOT APPLICABLE,ROCKAWAY BEACH BOULEVARD
STATEN ISLAND,40.593464,-74.07856,2019-01-28,2019-01-28,2019-12-01,ISSUED,NB,YES,N,RSTA HOLDINGS LLC,USE UNDER 300 CU.YD,NORWAY AVENUE
QUEENS,40.721865,-73.853862,2018-10-16,2018-10-16,2019-04-15,ISSUED,A2,YES,N,71-11 YELLOWSTONE BL.COC/O KALED,NOT APPLICABLE,YELLOWSTONE BLVD
MANHATTAN,40.74986,-74.006291,2019-01-28,2019-01-28,2019-01-29,ISSUED,A2,,N,ONBAR LLC C/O ABS PARTNERS,NOT APPLICABLE,11TH AVENUE
STATEN ISLAND,40.569803,-74.144646,2019-01-28,2019-01-28,2019-05-12,ISSUED,A2,,Y,HERBREW FREE BURIAL ASSOCIATION,NOT APPLICABLE,CLARKE AVENUE
QUEENS,40.678823,-73.813259,2018-10-16,2018-10-17,2019-01-05,ISSUED,A2,YES,N,,NOT APPLICABLE,115 AVENUE
BROOKLYN,40.638804,-73.970598,2018-10-16,2018-10-16,2019-10-13,ISSUED,A2,YES,N,800 CORTELYOU OWNERS CORP,NOT APPLICABLE,CORTELYOU ROAD
BROOKLYN,40.674819,-74.003883,2019-01-28,2019-01-28,2019-04-01,ISSUED,A2,,N,NEW YORK CITY HOUSING AUTHORITY,ON-SITE,HENRY STREET
MANHATTAN,40.74986,-74.006291,2019-01-28,2019-01-28,2019-11-02,ISSUED,A2,,N,ONBAR LLC C/O ABS PARTNERS,,11TH AVENUE
MANHATTAN,40.764127,-73.971034,2019-01-28,2019-01-28,2019-07-01,ISSUED,A2,,N,VORNADO OFFICE MANAGEMENT,NOT APPLICABLE,MADISON AVENUE
QUEENS,40.721865,-73.853862,2018-10-16,2018-10-16,2019-01-19,ISSUED,A2,YES,N,71-11 YELLOWSTONE BL.COC/O KALED,NOT APPLICABLE,YELLOWSTONE BLVD
BROOKLYN,40.638996,-74.009512,2019-05-20,2019-06-05,2019-11-21,ISSUED,A1,YES,N,HON FONG GROUP INC,NOT APPLICABLE,7 AVE
STATEN ISLAND,40.614185,-74.157752,2019-01-28,2019-01-28,2019-05-12,ISSUED,A2,,N,,NOT APPLICABLE,RICHMOND AVENUE
BROOKLYN,40.649478,-74.016512,2019-01-28,2019-02-08,2019-02-15,ISSUED,NB,,N,4923 TS LLC.,ON-SITE,2 AVENUE
STATEN ISLAND,40.57614,-74.104044,2019-01-28,2019-01-28,2019-05-12,ISSUED,A2,,N,,NOT APPLICABLE,HYLAN BOULEVARD
BROOKLYN,40.578273,-73.955675,2018-10-16,2018-10-16,2019-10-13,ISSUED,A3,YES,N,ALAMIN CONSTRUCTION INC,,BRIGHTON 14 STREET
BRONX,40.833436,-73.885883,2019-01-28,2019-01-28,2019-10-18,ISSUED,A2,YES,N,,NOT APPLICABLE,LONGFELLOW AVENUE
QUEENS,40.66371,-73.733931,2019-01-28,2019-01-28,2019-07-09,ISSUED,A2,,N,MVA ENTERPRISES,NOT APPLICABLE,FRANCIS LEWIS BOULEVARD
MANHATTAN,40.74569,-73.983962,2019-01-28,2019-01-28,2019-05-05,ISSUED,A2,,N,"443 COMPANY, C/O KOEPPEL ROSEN",NOT APPLICABLE,EAST 31ST STREET
QUEENS,40.698019,-73.907147,2019-01-28,2019-01-30,2019-02-13,ISSUED,A2,YES,N,,USE UNDER 300 CU.YD,JEFFERSON AVENUE
QUEENS,40.721865,-73.853862,2018-10-16,2018-10-16,2019-10-16,ISSUED,A2,YES,N,71-11 YELLOWSTONE BL.COC/O KALED,NOT APPLICABLE,YELLOWSTONE BLVD
MANHATTAN,40.74569,-73.983962,2019-01-28,2019-01-28,2019-05-05,ISSUED,A2,,N,"443 COMPANY, C/O KOEPPEL ROSEN",,EAST 31ST STREET
MANHATTAN,40.807295,-73.944371,2018-10-16,2018-10-17,2019-04-10,ISSUED,DM,,N,THE JAY GROUP INC,ON-SITE,WEST 125 STREET
BROOKLYN,40.669637,-73.929007,2019-05-20,2019-05-20,2019-07-06,ISSUED,A1,YES,N,LINCOLN ESTATE HOLDINGS LLC,USE UNDER 300 CU.YD,LINCOLN PL
BROOKLYN,40.640378,-73.951356,2019-05-20,2019-05-20,2019-12-24,ISSUED,A1,YES,N,1207 ROGERS RESIDENCES LLC,USE UNDER 300 CU.YD,ROGERS AVE
BROOKLYN,40.669637,-73.929007,2019-05-20,2019-05-20,2019-07-06,ISSUED,A1,YES,N,LINCOLN ESTATE HOLDINGS LLC,USE UNDER 300 CU.YD,LINCOLN PL
BROOKLYN,40.669637,-73.929007,2019-05-20,2019-05-20,2019-07-06,ISSUED,A1,YES,N,LINCOLN ESTATE HOLDINGS LLC,USE UNDER 300 CU.YD,LINCOLN PL
QUEENS,40.758765,-73.768539,2019-01-28,2019-01-28,2019-07-30,ISSUED,A2,,N,45-58 BELL PLAZA LLC,NOT APPLICABLE,BELL BOULEVARD
QUEENS,40.758765,-73.768539,2019-01-28,2019-01-28,2019-07-30,ISSUED,A2,,N,45-58 BELL PLAZA LLC,NOT APPLICABLE,BELL BOULEVARD
MANHATTAN,40.716394,-73.996515,2019-01-28,2019-01-28,2019-08-31,ISSUED,A2,,N,FIVE POINTS CANAL REALTY,NOT APPLICABLE,CANAL STREET
QUEENS,40.707924,-73.784196,2019-01-28,2019-01-28,2019-03-18,ISSUED,A2,YES,N,ZARA REALTY HOLDING CORP,OFF-SITE,JAMAICA AVENUE
BRONX,40.861141,-73.896989,2019-01-28,2019-01-28,2019-04-11,ISSUED,A2,YES,N,224 FOOD CORP,NOT APPLICABLE,E 188TH ST
BROOKLYN,40.639709,-73.953068,2019-01-28,2019-04-17,2019-12-29,ISSUED,A2,YES,N,FC 2501 LLC,NOT APPLICABLE,NEWKIRK AVE
BRONX,40.812732,-73.862491,2019-01-28,2019-02-01,2019-12-12,ISSUED,A2,YES,N,,NOT APPLICABLE,PATTERSON AVENUE
QUEENS,40.76228,-73.871093,2019-01-28,2019-01-28,2019-02-07,ISSUED,A1,YES,N,"98-18 ASTORIA BLVD REALTY, LLC",NOT APPLICABLE,ASTORIA BLVD
STATEN ISLAND,40.532363,-74.153138,2019-01-28,2019-01-28,2019-09-28,ISSUED,A2,YES,N,GREG ANGELIDES,USE UNDER 300 CU.YD,TENNYSON DRIVE
MANHATTAN,40.736104,-73.993534,2019-01-28,2019-01-28,2019-05-13,ISSUED,A2,YES,N,WEDGEWOOD TENANT CORP,NOT APPLICABLE,FIFTH AVENUE
MANHATTAN,40.750256,-73.973256,2019-01-28,2019-01-28,2019-10-04,ISSUED,A2,,N,SL GREEN REALTY CORP,NOT APPLICABLE,EAST 42 STREET
MANHATTAN,40.787901,-73.980962,2019-03-26,2019-03-26,2019-08-10,ISSUED,A2,YES,N,110-118 TENANTS CORP.,NOT APPLICABLE,RIVERSIDE DR.
QUEENS,40.700573,-73.899556,2019-01-28,2019-01-28,2019-03-07,ISSUED,A2,,N,DOUBLE H ENTERPRISE,NOT APPLICABLE,71 AVENUE
MANHATTAN,40.765933,-73.985065,2019-01-28,2019-03-13,2019-11-01,ISSUED,A2,YES,N,340 OWNERS CORP.,NOT APPLICABLE,WEST 55TH STREET
MANHATTAN,40.752808,-73.990923,2019-01-28,2019-01-28,2019-04-09,ISSUED,A2,,N,"DYLAN HOUSE LT., C/O BONAPART PR",,W. 36TH ST.
QUEENS,40.759278,-73.920948,2019-01-05,2019-01-05,2019-12-02,ISSUED,A1,YES,N,,NONE,37 STREET
MANHATTAN,40.775878,-73.976217,2019-01-28,2019-01-28,2019-03-15,ISSUED,A2,YES,N,,NOT APPLICABLE,CENTRAL PARK WEST
BROOKLYN,40.640378,-73.951356,2019-05-20,2019-05-20,2019-12-24,ISSUED,A1,YES,N,1207 ROGERS RESIDENCES LLC,USE UNDER 300 CU.YD,ROGERS AVE
BROOKLYN,40.629983,-74.000411,2019-03-26,2019-03-26,2019-09-30,ISSUED,A2,,N,,NOT APPLICABLE,60 ST
MANHATTAN,40.787901,-73.980962,2019-03-26,2019-03-26,2019-04-15,ISSUED,A2,YES,N,110-118 TENANTS CORP.,NOT APPLICABLE,RIVERSIDE DR.
BROOKLYN,40.618216,-73.964941,2019-01-06,2019-01-06,2019-12-05,ISSUED,A2,YES,N,OWNER,NOT APPLICABLE,EAST 10TH STREET
BROOKLYN,40.640378,-73.951356,2019-05-20,2019-05-22,2019-12-24,RE-ISSUED,A1,YES,N,1207 ROGERS RESIDENCES LLC,USE UNDER 300 CU.YD,ROGERS AVE
QUEENS,40.781429,-73.847766,2019-01-28,2019-01-28,2019-10-06,ISSUED,A2,YES,N,,NOT APPLICABLE,120TH STREET
MANHATTAN,40.736949,-73.993754,2019-01-28,2019-01-28,2019-03-31,ISSUED,A2,YES,N,5 WEST 14TH OWNERS CORP.,NOT APPLICABLE,WEST 15TH STREET
MANHATTAN,40.775878,-73.976217,2019-01-28,2019-01-28,2019-03-15,ISSUED,A2,YES,N,,NOT APPLICABLE,CENTRAL PARK WEST
QUEENS,40.757444,-73.92356,2019-01-28,2019-01-28,2019-08-14,ISSUED,A2,,N,ASTORIA STUDIOS LIMITED PARTNERS,NOT APPLICABLE,36TH STREET
QUEENS,40.757444,-73.92356,2019-01-28,2019-01-28,2019-08-14,ISSUED,A2,,N,ASTORIA STUDIOS LIMITED PARTNERS,NOT APPLICABLE,36TH STREET
MANHATTAN,40.817892,-73.957719,2019-01-28,2019-01-28,2019-07-01,ISSUED,A2,,Y,COLUMBIA UNIVERSITY,,WEST 131 ST
MANHATTAN,40.817892,-73.957719,2019-01-28,2019-01-28,2019-07-01,ISSUED,A2,,Y,COLUMBIA UNIVERSITY,,WEST 131 ST
QUEENS,40.592705,-73.798421,2019-01-28,2019-01-28,2019-08-03,ISSUED,A2,,N,,NOT APPLICABLE,BEACH CHANNEL DR
QUEENS,40.592705,-73.798421,2019-01-28,2019-01-28,2019-08-03,ISSUED,A2,,N,,NOT APPLICABLE,BEACH CHANNEL DR
MANHATTAN,40.752619,-73.994503,2019-01-07,2019-01-07,2019-06-30,ISSUED,A2,,N,VORNADO OFFICE MANAGEMENT,NOT APPLICABLE,WEST 34TH STREET
MANHATTAN,40.752619,-73.994503,2019-01-07,2019-01-07,2019-06-30,ISSUED,A2,,N,VORNADO OFFICE MANAGEMENT,,WEST 34TH STREET
BROOKLYN,40.60803,-73.956206,2019-01-07,2019-01-07,2019-11-11,ISSUED,NB,YES,N,1705 E 17 REALTY LLC,ON-SITE,EAST 17 STREET
MANHATTAN,40.708631,-74.010997,2019-01-07,2019-01-07,2019-06-13,ISSUED,A2,,N,TRINITY CENTRE LLC.,NOT APPLICABLE,BROADWAY
BROOKLYN,40.683382,-73.932129,2019-01-07,2019-01-07,2019-04-19,ISSUED,A2,YES,N,OMAR NOBIL AHMAD,NOT APPLICABLE,STUYVESANT AVENUE
BROOKLYN,40.716254,-73.963952,2019-01-07,2019-01-07,2019-08-01,ISSUED,DM,,N,WHYTE HOLDINGS LLC,ON-SITE,WYTHE AVE
MANHATTAN,40.708631,-74.010997,2019-01-07,2019-01-07,2019-06-13,ISSUED,A2,,N,TRINITY CENTRE LLC.,,BROADWAY
BROOKLYN,40.60803,-73.956206,2019-01-07,2019-01-07,2019-11-11,ISSUED,NB,YES,N,1705 E 17 REALTY LLC,ON-SITE,EAST 17 STREET
BROOKLYN,40.60803,-73.956206,2019-01-07,2019-01-07,2019-11-11,ISSUED,NB,YES,N,1705 E 17 REALTY LLC,ON-SITE,EAST 17 STREET
BROOKLYN,40.67663,-73.890247,2019-01-07,2019-01-11,2019-05-01,ISSUED,DM,,N,SOUTH SIDE UNITS,ON-SITE,ATLANTIC AVENUE
BROOKLYN,40.716125,-73.964082,2019-01-07,2019-01-07,2019-08-01,ISSUED,DM,,N,WHYTE HOLDINGS LLC,ON-SITE,WYTHE AVE
MANHATTAN,40.817336,-73.953366,2019-01-07,2019-01-07,2019-04-11,ISSUED,NB,YES,N,,ON-SITE,AMSTERDAM AVENUE
MANHATTAN,40.817336,-73.953366,2019-01-07,2019-01-07,2019-04-11,ISSUED,NB,YES,N,,ON-SITE,AMSTERDAM AVENUE
MANHATTAN,40.770917,-73.959312,2019-01-28,2019-01-28,2019-03-09,ISSUED,A2,YES,N,,NOT APPLICABLE,EAST 74TH STREET
MANHATTAN,40.817892,-73.957719,2019-01-28,2019-01-28,2019-07-01,ISSUED,A2,,Y,COLUMBIA UNIVERSITY,NOT APPLICABLE,WEST 131 ST
MANHATTAN,40.790374,-73.979596,2019-01-28,2019-01-28,2019-04-17,ISSUED,A2,YES,N,,NOT APPLICABLE,RIVERSIDE DRIVE
MANHATTAN,40.817892,-73.957719,2019-01-28,2019-01-28,2019-06-01,ISSUED,A2,,Y,COLUMBIA UNIVERSITY,NOT APPLICABLE,WEST 131 ST
BROOKLYN,40.681198,-74.000018,2018-10-16,2018-10-16,2019-10-01,ISSUED,A1,YES,N,,NOT APPLICABLE,1 PLACE
MANHATTAN,40.807314,-73.944414,2018-10-16,2018-10-18,2019-04-10,ISSUED,DM,,N,THE JAY GROUP INC,ON-SITE,WEST 125 STREET
BROOKLYN,40.658295,-73.920109,2019-01-28,2019-01-28,2019-04-01,ISSUED,A2,,N,NYC SCA,,LENOX ROAD
BROOKLYN,40.698226,-73.993137,2019-01-28,2019-01-28,2019-07-09,ISSUED,A2,YES,N,71-75 PINEAPPLE LLC,NOT APPLICABLE,PINEAPPLE STREET
BROOKLYN,40.638925,-73.998555,2019-01-28,2019-01-28,2019-10-01,ISSUED,A3,,Y,MAIMONIDES MEDICAL CENTER,,49TH STREET
MANHATTAN,40.722794,-73.988206,2019-01-07,2019-01-07,2019-06-23,ISSUED,A2,,N,175-177 E HOUSETON ASSOCIATES,NOT APPLICABLE,EAST HOUSTON STREET
MANHATTAN,40.739279,-73.989726,2019-01-07,2019-01-07,2019-12-15,RE-ISSUED,A2,,N,"902 ASSOCIATES, C/O KOEPPELROSEN",NOT APPLICABLE,BROADWAY
MANHATTAN,40.722794,-73.988206,2019-01-07,2019-01-07,2019-06-23,ISSUED,A2,,N,175-177 E HOUSETON ASSOCIATES,NOT APPLICABLE,EAST HOUSTON STREET
MANHATTAN,40.707113,-74.012234,2019-01-07,2019-01-08,2019-10-06,ISSUED,A2,,N,65 BROADWAY OWNER LLC,NOT APPLICABLE,BROADWAY
MANHATTAN,40.790349,-73.951897,2019-01-07,2019-01-07,2019-12-31,ISSUED,A2,,Y,MOUNT SINAI MEDICAL CENTER,NOT APPLICABLE,MADISON AVENUE
MANHATTAN,40.790349,-73.951897,2019-01-07,2019-01-07,2019-12-31,ISSUED,A2,,Y,MOUNT SINAI MEDICAL CENTER,,MADISON AVENUE
MANHATTAN,40.777646,-73.951224,2018-10-16,2018-10-16,2018-12-12,ISSUED,DM,,N,IGI EAST 86TH STREET LLC,USE UNDER 300 CU.YD,E 86TH ST
BROOKLYN,40.658518,-74.003327,2019-01-07,2019-01-14,2019-02-06,ISSUED,A2,,N,SALMAR PROPERTIES LLC,,3RD AVENUE
BROOKLYN,40.677442,-73.895621,2019-01-07,2019-01-07,2019-11-30,ISSUED,A2,YES,N,M & A FIRST LLC,NOT APPLICABLE,FULTON STREET
BROOKLYN,40.640152,-74.011192,2019-01-07,2019-02-06,2019-11-04,ISSUED,A2,YES,N,SERRES MANAGEMENT INC.,NOT APPLICABLE,56 STREET
BROOKLYN,40.63774,-74.035018,2019-01-07,2019-01-07,2019-11-06,ISSUED,A2,YES,N,NONE,NOT APPLICABLE,70 STREET
MANHATTAN,40.758465,-73.970914,2019-01-07,2019-01-07,2019-09-01,ISSUED,A2,,N,"BOSTON PROPERTIES, INC.",NOT APPLICABLE,LEXINGTON AVENUE
MANHATTAN,40.758465,-73.970914,2019-01-07,2019-01-07,2019-09-01,ISSUED,A2,,N,"BOSTON PROPERTIES, INC.",,LEXINGTON AVENUE
MANHATTAN,40.74184,-74.007503,2019-01-07,2019-01-08,2019-10-01,ISSUED,A2,,N,HIGH LINE DEVELOPMENT LLC,NOT APPLICABLE,WEST 14 STREET
MANHATTAN,40.749739,-73.985618,2019-01-07,2019-01-07,2019-04-17,ISSUED,A2,,N,+42 W 35TH PROPERTY LLC,NOT APPLICABLE,WEST 35TH STREET
MANHATTAN,40.716482,-74.004376,2019-01-07,2019-01-07,2019-04-17,ISSUED,A2,,N,EDISON PROPERTIES,NOT APPLICABLE,BROADWAY
MANHATTAN,40.740704,-74.001844,2019-01-07,2019-01-07,2019-12-15,ISSUED,A2,,N,TACONIC MANAGEMENT COMPANY LLC,NOT APPLICABLE,EIGHTH AVENUE
MANHATTAN,40.738906,-73.999415,2019-01-07,2019-01-07,2019-12-15,ISSUED,A2,YES,N,THE VERMEER OWNERS INC.,NOT APPLICABLE,7TH AVE.
MANHATTAN,40.71893,-73.996115,2019-01-07,2019-01-07,2019-12-24,ISSUED,A2,,N,CHUNG LEE REALTY CORP.,NOT APPLICABLE,GRAND ST
BROOKLYN,40.673734,-73.923173,2019-01-07,2019-01-08,2019-07-17,ISSUED,A2,YES,N,1370 HOLDINGS LLC,NOT APPLICABLE,ST. MARKS AVE.
QUEENS,40.725891,-73.851392,2019-01-07,2019-01-07,2019-06-14,ISSUED,A2,,N,L'AMOUR,NOT APPLICABLE,QUEENS BOULEVARD
BRONX,40.838446,-73.881325,2019-01-07,2019-01-07,2019-12-01,ISSUED,A3,YES,N,"1903 WEST FARMS, LLC",,WEST FARMS ROAD
MANHATTAN,40.738906,-73.999415,2019-01-07,2019-01-07,2019-12-15,ISSUED,A2,YES,N,THE VERMEER OWNERS INC.,NOT APPLICABLE,7TH AVE.
MANHATTAN,40.741609,-73.985316,2019-01-07,2019-01-07,2019-12-13,ISSUED,A2,,N,"345 PAS HOLDING,LLC",NOT APPLICABLE,PARK AVENUE SOUTH
MANHATTAN,40.718509,-73.988085,2019-01-07,2019-01-07,2019-05-14,ISSUED,A2,YES,N,SITE 2 DSA OWNER LLC,NOT APPLICABLE,DELANCEY STREET
MANHATTAN,40.741609,-73.985316,2019-01-07,2019-01-07,2019-12-13,ISSUED,A2,,N,"345 PAS HOLDING,LLC",,PARK AVENUE SOUTH
MANHATTAN,40.741609,-73.985316,2019-01-07,2019-01-07,2019-12-13,ISSUED,A2,,N,"345 PAS HOLDING,LLC",,PARK AVENUE SOUTH
BROOKLYN,40.683827,-73.881795,2019-01-07,2019-02-07,2019-10-01,ISSUED,A2,YES,N,,NOT APPLICABLE,HIGHLAND PLACE
MANHATTAN,40.705632,-74.005288,2019-01-07,2019-01-07,2019-01-20,ISSUED,NB,YES,N,"FPG MAIDEN LANE, LLC",USE UNDER 300 CU.YD,MAIDEN LANE
